,TimeStamp,Metric1,Metric2,Metric3,Metric1 Interpretation,Metric2 Interpretation,Metric3 Interpretation,Link,RT,Quotes,Likes,Views
twitter.com/VeroDelgadilloG/status/1719577342631350710,2023-11-01 04:49:21.000,0.5371014565229416,0.08880830000206051,0.3573930412530899,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1719577342631350710,2,0,11,890
twitter.com/VeroDelgadilloG/status/1717408026150175075,2023-10-26 05:09:15.000,0.6798708200454712,0.04018207472204704,0.10007292032241821,Aprobacion/Alegria,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1717408026150175075,0,6,17,942
twitter.com/VeroDelgadilloG/status/1734737043207446757,2023-12-13 00:48:35.000,0.9543326497077942,0.4089866087538582,0.6554625233014425,Mucha Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1734737043207446757,11,6,60,2187
twitter.com/VeroDelgadilloG/status/1711516924621021396,2023-10-09 23:00:07.000,0.6683051994868687,0.08040039812736426,0.7618011704513005,Aprobacion/Alegria,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1711516924621021396,12,13,67,2068
twitter.com/VeroDelgadilloG/status/1709616662951887170,2023-10-04 17:09:10.000,0.612459409236908,0.03479322979838963,0.0010128915309906006,Aprobacion/Alegria,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1709616662951887170,0,2,11,423
twitter.com/VeroDelgadilloG/status/1719775564423414055,2023-11-01 17:57:01.000,0.612459409236908,0.03479322979838963,0.0010128915309906006,Aprobacion/Alegria,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1719775564423414055,0,0,5,177
twitter.com/VeroDelgadilloG/status/1721244186140168477,2023-11-05 19:12:47.000,0.37648564804805795,0.29384439874627083,0.3513620629739226,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1721244186140168477,6,28,51,4400
twitter.com/VeroDelgadilloG/status/1711222462229426177,2023-10-09 03:30:02.000,0.37648564804805795,0.29384439874627083,0.3513620629739226,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1711222462229426177,1,0,8,552
twitter.com/VeroDelgadilloG/status/1732630030797480207,2023-12-07 05:16:04.000,0.9557571709156036,0.21298368236650564,0.04240956902503967,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1732630030797480207,1,2,8,352
twitter.com/VeroDelgadilloG/status/1732955910518215006,2023-12-08 02:51:00.000,0.7545427918434143,0.20013913826459623,0.9323706865310669,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1732955910518215006,8,5,44,1063
twitter.com/VeroDelgadilloG/status/1735695017979822296,2023-12-15 16:15:14.000,0.7545427918434143,0.20013913826459623,0.9323706865310669,Aprobacion/Alegria,Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1735695017979822296,0,0,5,172
twitter.com/VeroDelgadilloG/status/1732426722879172920,2023-12-06 15:48:12.000,0.5164256850878398,0.2714475566380734,0.3360329369703929,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1732426722879172920,12,7,54,1323
twitter.com/VeroDelgadilloG/status/1722715713893257497,2023-11-09 20:40:07.000,0.7141770792007446,0.20791364627892087,0.4209828615188599,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1722715713893257497,17,27,114,9946
twitter.com/VeroDelgadilloG/status/1734667433347367161,2023-12-12 20:11:59.000,0.6932797054449717,0.12832168853258616,0.4323625882466634,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1734667433347367161,9,17,70,3319
twitter.com/VeroDelgadilloG/status/1710392060560429100,2023-10-06 20:30:19.000,0.6932797054449717,0.12832168853258616,0.4323625882466634,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1710392060560429100,0,0,6,197
twitter.com/VeroDelgadilloG/status/1715465448614179125,2023-10-20 20:30:09.000,0.6932797054449717,0.12832168853258616,0.4323625882466634,Aprobacion/Alegria,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1715465448614179125,0,0,6,186
twitter.com/VeroDelgadilloG/status/1719225186690461995,2023-10-31 05:30:00.000,0.7041757752497991,0.025452270743749023,0.6289613246917725,Aprobacion/Alegria,Mucho Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1719225186690461995,5,2,45,1226
twitter.com/VeroDelgadilloG/status/1719570322335134151,2023-11-01 04:21:27.000,0.42632168531417847,9.638197568243809e-05,0.24952614307403564,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1719570322335134151,10,4,51,1155
twitter.com/VeroDelgadilloG/status/1721778870687273114,2023-11-07 06:37:26.000,0.42632168531417847,9.638197568243809e-05,0.24952614307403564,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1721778870687273114,0,0,4,502
twitter.com/VeroDelgadilloG/status/1712317606269690198,2023-10-12 04:01:45.000,0.42632168531417847,9.638197568243809e-05,0.24952614307403564,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1712317606269690198,2,0,19,1112
twitter.com/VeroDelgadilloG/status/1729703303687160108,2023-11-29 03:26:18.000,0.42632168531417847,9.638197568243809e-05,0.24952614307403564,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1729703303687160108,7,0,13,3116
twitter.com/VeroDelgadilloG/status/1709970423730024744,2023-10-05 16:34:53.000,0.5201204866170883,0.04829749255355965,0.028047502040863037,Neutral,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1709970423730024744,1,3,11,575
twitter.com/VeroDelgadilloG/status/1715155045451456520,2023-10-19 23:56:43.000,0.5201204866170883,0.04829749255355965,0.028047502040863037,Neutral,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1715155045451456520,3,0,28,855
twitter.com/VeroDelgadilloG/status/1712537553000345879,2023-10-12 18:35:44.000,0.4316105842590332,1.2071876400966149e-05,0.020900805791219074,Neutral,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1712537553000345879,1,4,28,930
twitter.com/VeroDelgadilloG/status/1712254390625767770,2023-10-11 23:50:33.000,0.4316105842590332,1.2071876400966149e-05,0.020900805791219074,Neutral,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1712254390625767770,0,0,4,201
twitter.com/VeroDelgadilloG/status/1729209752344031352,2023-11-27 18:45:06.000,0.9669085550308227,0.6484673909541785,0.9412147545814514,Mucha Aprobacion/Alegria,Aprobacion/Alegria,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1729209752344031352,24,27,50,571
twitter.com/VeroDelgadilloG/status/1732866404150350008,2023-12-07 20:55:20.000,0.9669085550308227,0.6484673909541785,0.9412147545814514,Mucha Aprobacion/Alegria,Aprobacion/Alegria,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1732866404150350008,0,0,0,220
twitter.com/VeroDelgadilloG/status/1722652174021439879,2023-11-09 16:27:38.000,0.9669085550308227,0.6484673909541785,0.9412147545814514,Mucha Aprobacion/Alegria,Aprobacion/Alegria,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1722652174021439879,0,0,7,606
twitter.com/VeroDelgadilloG/status/1723383551956263187,2023-11-11 16:53:52.000,0.6312487731377284,0.2519699828221735,0.6346395313739777,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1723383551956263187,15,13,89,2827
twitter.com/VeroDelgadilloG/status/1731453355799851472,2023-12-03 23:20:23.000,0.8831697617487241,0.16520834514316865,0.3513190999466886,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1731453355799851472,39,343,215,43989
twitter.com/VeroDelgadilloG/status/1732509916521500744,2023-12-06 21:18:47.000,0.458397568265597,0.16211715549033437,0.2045015941063563,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1732509916521500744,24,14,127,2461
twitter.com/VeroDelgadilloG/status/1724243256953962654,2023-11-14 01:50:02.000,0.41522297263145447,0.16051504967223346,0.04248373210430145,Neutral,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1724243256953962654,3,4,24,2276
twitter.com/VeroDelgadilloG/status/1720943866701045948,2023-11-04 23:19:26.000,0.41522297263145447,0.16051504967223346,0.04248373210430145,Neutral,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1720943866701045948,0,0,3,461
twitter.com/VeroDelgadilloG/status/1724605823174013042,2023-11-15 01:50:44.000,0.10958504676818848,0.06163621763449088,0.010166247685750326,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1724605823174013042,4,7,37,1893
twitter.com/VeroDelgadilloG/status/1724930393038549238,2023-11-15 23:20:28.000,0.2665411201563287,0.16249898907190113,0.40910026177446895,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1724930393038549238,57,120,318,45553
twitter.com/VeroDelgadilloG/status/1728923721111621818,2023-11-26 23:48:31.000,0.8420513442584446,0.24893486020716216,0.7024036645889282,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1728923721111621818,13,9,83,2334
twitter.com/VeroDelgadilloG/status/1722715716690878890,2023-11-09 20:40:08.000,0.9306041300296783,0.10767607012629744,0.005370438098907471,Mucha Aprobacion/Alegria,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1722715716690878890,0,2,4,335
twitter.com/VeroDelgadilloG/status/1714828567027319056,2023-10-19 02:19:25.000,0.31673972904682157,0.002641719689933886,0.14181314408779144,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1714828567027319056,3,4,21,1080
twitter.com/VeroDelgadilloG/status/1727020310636183724,2023-11-21 17:45:03.000,0.8025819454874311,0.24520030926010333,0.30080932946432204,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1727020310636183724,11,26,112,4183
twitter.com/VeroDelgadilloG/status/1733542412319158429,2023-12-09 17:41:33.000,0.8025819454874311,0.24520030926010333,0.30080932946432204,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1733542412319158429,2,0,8,321
twitter.com/VeroDelgadilloG/status/1728656128358371715,2023-11-26 06:05:12.000,0.8025819454874311,0.24520030926010333,0.30080932946432204,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1728656128358371715,1,0,0,493
twitter.com/VeroDelgadilloG/status/1719119772074615116,2023-10-30 22:31:08.000,0.7945757210254669,0.15199918905256493,0.8484971821308136,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1719119772074615116,1,3,17,731
twitter.com/VeroDelgadilloG/status/1727814395005436326,2023-11-23 22:20:27.000,0.5466761257913377,0.15100586637188684,0.2608208159605662,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1727814395005436326,20,18,127,4606
twitter.com/VeroDelgadilloG/status/1729880614957174836,2023-11-29 15:10:52.000,0.6808073123296102,0.1456479460909565,0.3327978849411011,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1729880614957174836,14,4,57,1381
twitter.com/VeroDelgadilloG/status/1734365303289630774,2023-12-12 00:11:25.000,0.6808073123296102,0.1456479460909565,0.3327978849411011,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1734365303289630774,0,0,13,343
twitter.com/VeroDelgadilloG/status/1719429715914838138,2023-10-31 19:02:44.000,0.5147103772713588,0.06957960545490678,0.12011585785792424,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1719429715914838138,7,13,32,1875
twitter.com/VeroDelgadilloG/status/1735474946158338114,2023-12-15 01:40:45.000,0.5147103772713588,0.06957960545490678,0.12011585785792424,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1735474946158338114,1,0,6,232
twitter.com/VeroDelgadilloG/status/1715556229999935876,2023-10-21 02:30:53.000,0.41965023960386005,0.019483234895990766,0.1364124928201948,Neutral,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1715556229999935876,12,8,68,3800
twitter.com/VeroDelgadilloG/status/1729997293473181868,2023-11-29 22:54:31.000,0.45416209264235063,0.13041034349479608,0.31711914322592993,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1729997293473181868,12,11,56,1803
twitter.com/VeroDelgadilloG/status/1715827808407298127,2023-10-21 20:30:02.000,0.27775900065898895,0.05408568478943224,0.3162616391976674,Enojo/Molestia,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1715827808407298127,7,8,49,1914
twitter.com/VeroDelgadilloG/status/1710143141255209075,2023-10-06 04:01:12.000,0.5689752147641294,0.26398751623480377,0.543318645898686,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1710143141255209075,46,48,182,14395
twitter.com/VeroDelgadilloG/status/1720527793472315738,2023-11-03 19:46:06.000,0.7848412781953812,0.16302581296596722,0.2531339173967188,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1720527793472315738,17,42,104,4675
twitter.com/VeroDelgadilloG/status/1735808271284642135,2023-12-15 23:45:16.000,0.7848412781953812,0.16302581296596722,0.2531339173967188,Aprobacion/Alegria,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1735808271284642135,2,0,8,239
twitter.com/VeroDelgadilloG/status/1733924593386279170,2023-12-10 19:00:12.000,0.4989784061908722,0.24910678826392255,0.0003452003002166748,Neutral,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1733924593386279170,11,3,39,975
twitter.com/VeroDelgadilloG/status/1732640322998751465,2023-12-07 05:56:58.000,0.4989784061908722,0.24910678826392255,0.0003452003002166748,Neutral,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1732640322998751465,1,0,7,306
twitter.com/VeroDelgadilloG/status/1723495167691465036,2023-11-12 00:17:23.000,0.7135709077119827,0.031158250964043486,0.35364940762519836,Aprobacion/Alegria,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1723495167691465036,13,2,95,1979
twitter.com/VeroDelgadilloG/status/1719865347204174308,2023-11-01 23:53:46.000,0.7135709077119827,0.031158250964043486,0.35364940762519836,Aprobacion/Alegria,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1719865347204174308,1,0,7,219
twitter.com/VeroDelgadilloG/status/1715155063189221535,2023-10-19 23:56:47.000,0.7135709077119827,0.031158250964043486,0.35364940762519836,Aprobacion/Alegria,Mucho Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1715155063189221535,0,0,6,246
twitter.com/VeroDelgadilloG/status/1710422186216067495,2023-10-06 22:30:01.000,0.18055765353716338,0.14827194250542505,0.3004488624059237,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1710422186216067495,6,10,42,2162
twitter.com/VeroDelgadilloG/status/1729667789001248788,2023-11-29 01:05:11.000,0.18055765353716338,0.14827194250542505,0.3004488624059237,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1729667789001248788,4,0,15,388
twitter.com/VeroDelgadilloG/status/1712892051665441115,2023-10-13 18:04:23.000,0.18055765353716338,0.14827194250542505,0.3004488624059237,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1712892051665441115,0,0,5,208
twitter.com/VeroDelgadilloG/status/1734306536275820905,2023-12-11 20:17:54.000,0.18055765353716338,0.14827194250542505,0.3004488624059237,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1734306536275820905,3,0,14,314
twitter.com/VeroDelgadilloG/status/1730691714527162562,2023-12-01 20:53:54.000,0.18055765353716338,0.14827194250542505,0.3004488624059237,Enojo/Molestia,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1730691714527162562,2,0,11,381
twitter.com/VeroDelgadilloG/status/1717371732405968921,2023-10-26 02:45:02.000,0.38721583038568497,0.28783246785620475,0.04442548751831055,Enojo/Molestia,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1717371732405968921,3,8,28,1195
twitter.com/VeroDelgadilloG/status/1734306571025543376,2023-12-11 20:18:03.000,0.38721583038568497,0.28783246785620475,0.04442548751831055,Enojo/Molestia,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1734306571025543376,2,0,14,257
twitter.com/VeroDelgadilloG/status/1732569381627211997,2023-12-07 01:15:04.000,0.38721583038568497,0.28783246785620475,0.04442548751831055,Enojo/Molestia,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1732569381627211997,5,0,25,644
twitter.com/VeroDelgadilloG/status/1723035128878829802,2023-11-10 17:49:21.000,0.4799323519070944,0.17890240639197888,0.0008951425552368164,Neutral,Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1723035128878829802,2,3,7,251
twitter.com/VeroDelgadilloG/status/1717641559376564617,2023-10-26 20:37:14.000,0.03921307250857353,0.15108007728939135,0.40504251793026924,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1717641559376564617,1,14,25,1628
twitter.com/VeroDelgadilloG/status/1735830888842453208,2023-12-16 01:15:08.000,0.03921307250857353,0.15108007728939135,0.40504251793026924,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1735830888842453208,0,0,7,241
twitter.com/VeroDelgadilloG/status/1719509920754897069,2023-11-01 00:21:26.000,0.03921307250857353,0.15108007728939135,0.40504251793026924,Mucho Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1719509920754897069,1,0,6,290
twitter.com/VeroDelgadilloG/status/1735808227928158626,2023-12-15 23:45:05.000,0.9410465955734253,0.48174166933630325,0.8770028948783875,Mucha Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1735808227928158626,8,2,30,578
twitter.com/VeroDelgadilloG/status/1730826595332432188,2023-12-02 05:49:52.000,0.9410465955734253,0.48174166933630325,0.8770028948783875,Mucha Aprobacion/Alegria,Neutral,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1730826595332432188,1,0,5,512
twitter.com/VeroDelgadilloG/status/1712150945428361531,2023-10-11 16:59:30.000,0.22844521999359133,0.19342003456933962,0.5989347894986471,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1712150945428361531,0,3,11,723
twitter.com/VeroDelgadilloG/status/1711894460966322681,2023-10-11 00:00:19.000,0.22844521999359133,0.19342003456933962,0.5989347894986471,Enojo/Molestia,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1711894460966322681,0,0,5,189
twitter.com/VeroDelgadilloG/status/1727780496443072822,2023-11-23 20:05:45.000,0.47075262963771825,0.21734914263971888,0.48853065073490143,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1727780496443072822,6,4,31,933
twitter.com/VeroDelgadilloG/status/1731453363194323307,2023-12-03 23:20:25.000,0.457162469625473,0.23979248585808044,0.2826993763446808,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1731453363194323307,1,7,4,1257
twitter.com/VeroDelgadilloG/status/1724468140208468127,2023-11-14 16:43:38.000,0.8786166111628214,0.12718298001493852,0.8362274765968323,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1724468140208468127,4,3,41,1431
twitter.com/VeroDelgadilloG/status/1721276208720249197,2023-11-05 21:20:02.000,0.8786166111628214,0.12718298001493852,0.8362274765968323,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1721276208720249197,2,0,8,619
twitter.com/VeroDelgadilloG/status/1720834798501908783,2023-11-04 16:06:02.000,0.41020883639653527,0.1790907273695549,0.34198834498723346,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1720834798501908783,4,17,41,3749
twitter.com/VeroDelgadilloG/status/1723383581576442182,2023-11-11 16:53:59.000,0.41020883639653527,0.1790907273695549,0.34198834498723346,Neutral,Enojo/Molestia,Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1723383581576442182,1,0,11,482
twitter.com/VeroDelgadilloG/status/1714348393567567953,2023-10-17 18:31:22.000,0.8321123255623711,0.011820204129916297,0.5991618898179796,Aprobacion/Alegria,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1714348393567567953,9,11,70,2656
twitter.com/VeroDelgadilloG/status/1733263965294129264,2023-12-08 23:15:06.000,0.6441329154703352,0.05261589368842393,0.4880718986193339,Aprobacion/Alegria,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1733263965294129264,7,9,43,2404
twitter.com/VeroDelgadilloG/status/1721600856011968928,2023-11-06 18:50:04.000,0.6441329154703352,0.05261589368842393,0.4880718986193339,Aprobacion/Alegria,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1721600856011968928,0,0,6,279
twitter.com/VeroDelgadilloG/status/1720644541542539528,2023-11-04 03:30:01.000,0.6441329154703352,0.05261589368842393,0.4880718986193339,Aprobacion/Alegria,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1720644541542539528,1,0,9,834
twitter.com/VeroDelgadilloG/status/1720943865228853282,2023-11-04 23:19:25.000,0.6441329154703352,0.05261589368842393,0.4880718986193339,Aprobacion/Alegria,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1720943865228853282,0,0,8,528
twitter.com/VeroDelgadilloG/status/1715827821904593015,2023-10-21 20:30:05.000,0.24995672702789307,6.225361568194907e-08,0.0004185140132904053,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1715827821904593015,0,2,7,241
twitter.com/VeroDelgadilloG/status/1716152688545788265,2023-10-22 18:01:00.000,0.6605987465381623,0.15948148131165285,0.7945103406906128,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1716152688545788265,9,12,129,5678
twitter.com/VeroDelgadilloG/status/1714672488859177054,2023-10-18 15:59:13.000,0.6605987465381623,0.15948148131165285,0.7945103406906128,Aprobacion/Alegria,Enojo/Molestia,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1714672488859177054,1,0,9,472
twitter.com/VeroDelgadilloG/status/1728566620019171620,2023-11-26 00:09:32.000,0.5784314415284566,0.44637743495030074,0.670042373696152,Neutral,Neutral,Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1728566620019171620,64,43,158,11966
twitter.com/VeroDelgadilloG/status/1719556469660742025,2023-11-01 03:26:24.000,0.4964175820350647,0.3122130330937277,0.49952250719070435,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1719556469660742025,3,4,43,1164
twitter.com/VeroDelgadilloG/status/1714144123790197222,2023-10-17 04:59:41.000,0.49341268647800796,0.09655934645008656,0.5121758363463662,Neutral,Mucho Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1714144123790197222,1,12,29,1553
twitter.com/VeroDelgadilloG/status/1711894444809851035,2023-10-11 00:00:15.000,0.13257282972335815,2.9948177391155518e-05,0.9590353965759277,Enojo/Molestia,Mucho Enojo/Molestia,Mucha Aprobacion/Alegria,twitter.com/VeroDelgadilloG/status/1711894444809851035,1,3,12,604
twitter.com/VeroDelgadilloG/status/1722043341465166058,2023-11-08 00:08:21.000,0.1308620572090149,0.027452391053526887,0.0008033215999603271,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1722043341465166058,5,8,34,1599
twitter.com/VeroDelgadilloG/status/1730710315413758018,2023-12-01 22:07:48.000,0.1308620572090149,0.027452391053526887,0.0008033215999603271,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1730710315413758018,4,0,14,483
twitter.com/VeroDelgadilloG/status/1712597704155734229,2023-10-12 22:34:45.000,0.19937151670455933,5.528971450482881e-07,0.0006248354911804199,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1712597704155734229,0,3,9,394
twitter.com/VeroDelgadilloG/status/1714508427098263718,2023-10-18 05:07:17.000,0.19937151670455933,5.528971450482881e-07,0.0006248354911804199,Enojo/Molestia,Mucho Enojo/Molestia,Mucho Enojo/Molestia,twitter.com/VeroDelgadilloG/status/1714508427098263718,1,0,4,340
twitter.com/VeroDelgadilloG/status/1731512797102772382,2023-12-04 03:16:35.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1731512797102772382,22,21,99,3640
twitter.com/VeroDelgadilloG/status/1725742638190514338,2023-11-18 05:08:02.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1725742638190514338,2,0,8,658
twitter.com/VeroDelgadilloG/status/1735016307207344566,2023-12-13 19:18:17.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1735016307207344566,2,0,11,229
twitter.com/VeroDelgadilloG/status/1722652156522905878,2023-11-09 16:27:34.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1722652156522905878,0,0,6,621
twitter.com/VeroDelgadilloG/status/1731873742773514408,2023-12-05 03:10:51.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1731873742773514408,2,0,3,400
twitter.com/VeroDelgadilloG/status/1733508139796844803,2023-12-09 15:25:22.000,0.5975662105961849,0.26054447010278015,0.5281684806472376,Neutral,Enojo/Molestia,Neutral,twitter.com/VeroDelgadilloG/status/1733508139796844803,0,0,4,246
